,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,cohort,age,Segment,ResponseTxt,BiggerPurchases
1244,1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,2012-08-01,34,Wines,Nao aceito,NumWebVisitsMonth
1245,6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,2014-05-01,43,MeatProducts,Nao aceito,NumWebVisitsMonth
1246,4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,2012-12-01,20,GoldProds,Nao aceito,NumWebVisitsMonth
1247,803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,2013-04-01,45,Wines,Nao aceito,NumWebVisitsMonth
1248,4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014-03-01,41,Wines,Nao aceito,NumWebVisitsMonth
1249,10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,2014-05-01,39,Wines,Nao aceito,NumStorePurchases
1250,9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,2013-08-01,48,Wines,Aceito,NumStorePurchases
1251,8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,2013-07-01,61,Wines,Nao aceito,NumStorePurchases
1252,5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2013-02-01,46,Wines,Aceito,NumWebPurchases
1253,961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,2013-09-01,41,MeatProducts,Nao aceito,NumWebPurchases
1254,5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,2013-10-01,50,Wines,Nao aceito,NumCatalogPurchases
1255,6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,2012-07-01,42,Wines,Aceito,NumWebPurchases
1256,9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,2012-08-01,57,Wines,Aceito,NumWebPurchases
1257,810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,2014-05-01,39,FishProducts,Nao aceito,NumStorePurchases
1258,5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2014-03-01,38,Wines,Nao aceito,NumWebVisitsMonth
1259,2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2013-08-01,44,MeatProducts,Nao aceito,NumStorePurchases
1260,5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2014-05-01,41,GoldProds,Nao aceito,NumWebVisitsMonth
1261,3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,2013-05-01,30,Wines,Aceito,NumStorePurchases
1262,6049,1982,Master,Together,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,2013-12-01,31,Wines,Nao aceito,NumStorePurchases
1263,8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-07-01,53,Wines,Nao aceito,NumWebVisitsMonth
1264,1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2014-03-01,62,Wines,Aceito,NumWebVisitsMonth
1265,3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2013-10-01,38,Wines,Aceito,NumCatalogPurchases
1266,5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2012-09-01,49,Wines,Aceito,NumDealsPurchases
1267,11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,2013-02-01,43,GoldProds,Nao aceito,NumWebVisitsMonth
1268,5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,2013-08-01,65,Wines,Nao aceito,NumWebVisitsMonth
1269,9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,2014-06-01,56,Wines,Nao aceito,NumWebPurchases
1270,1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,2014-04-01,70,Wines,Nao aceito,NumWebPurchases
1271,7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,2013-01-01,50,Wines,Nao aceito,NumStorePurchases
1272,195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,2012-08-01,40,Wines,Aceito,NumWebVisitsMonth
1273,635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2013-03-01,47,Wines,Nao aceito,NumWebPurchases
1274,7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,2012-11-01,44,MeatProducts,Nao aceito,NumWebVisitsMonth
1275,10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,2013-02-01,42,Wines,Nao aceito,NumStorePurchases
1276,2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2013-12-01,38,MeatProducts,Nao aceito,NumWebVisitsMonth
1277,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,2013-01-01,49,SweetProducts,Nao aceito,NumWebVisitsMonth
1278,2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,2012-09-01,34,Wines,Nao aceito,NumStorePurchases
1279,907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,2013-11-01,38,Wines,Nao aceito,NumStorePurchases
1280,3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2012-08-01,29,Wines,Aceito,NumStorePurchases
1281,9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,2012-08-01,41,Wines,Aceito,NumStorePurchases
1282,679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2012-09-01,55,MeatProducts,Nao aceito,NumWebVisitsMonth
1283,7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,2013-07-01,62,MeatProducts,Nao aceito,NumWebVisitsMonth
1284,5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,2012-11-01,61,GoldProds,Nao aceito,NumWebVisitsMonth
1285,5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-03-01,43,MeatProducts,Nao aceito,NumWebVisitsMonth
1286,339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,2012-11-01,40,Wines,Aceito,NumWebPurchases
1287,2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2013-06-01,44,GoldProds,Nao aceito,NumWebVisitsMonth
1288,9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2013-02-01,41,Wines,Aceito,NumStorePurchases
1289,378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,2012-12-01,41,Wines,Nao aceito,NumStorePurchases
1290,4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013-09-01,57,FishProducts,Nao aceito,NumWebVisitsMonth
1291,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013-07-01,42,Wines,Nao aceito,NumWebVisitsMonth
1292,7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014-03-01,41,Wines,Nao aceito,NumWebVisitsMonth
1293,7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013-12-01,36,MeatProducts,Nao aceito,NumWebVisitsMonth
1294,2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014-04-01,51,Wines,Nao aceito,NumStorePurchases
1295,3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,2014-03-01,60,Wines,Nao aceito,NumStorePurchases
1296,1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013-10-01,35,Wines,Nao aceito,NumWebVisitsMonth
1297,5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,2013-06-01,47,Wines,Nao aceito,NumStorePurchases
1298,1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,2014-02-01,68,MeatProducts,Aceito,NumCatalogPurchases
1299,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2012-12-01,34,GoldProds,Nao aceito,NumWebVisitsMonth
1300,5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,2013-06-01,42,Wines,Nao aceito,NumWebPurchases
1301,6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,2013-03-01,60,Wines,Aceito,NumCatalogPurchases
1302,1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2014-02-01,29,GoldProds,Nao aceito,NumWebVisitsMonth
1303,3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2013-02-01,43,Wines,Nao aceito,NumWebVisitsMonth
1304,6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,2012-11-01,33,Wines,Nao aceito,NumStorePurchases
1305,5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,2013-06-01,47,Wines,Nao aceito,NumWebPurchases
1306,3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2013-04-01,37,Wines,Nao aceito,NumWebVisitsMonth
1307,4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,2014-05-01,49,Wines,Nao aceito,NumStorePurchases
1308,5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,2014-01-01,32,Wines,Aceito,NumStorePurchases
1309,6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,2013-07-01,41,Wines,Nao aceito,NumStorePurchases
1310,4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,2014-01-01,54,Wines,Nao aceito,NumStorePurchases
1311,8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,2012-11-01,56,MeatProducts,Nao aceito,NumStorePurchases
1312,10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013-08-01,48,Wines,Nao aceito,NumWebVisitsMonth
1313,7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,2013-11-01,58,Wines,Nao aceito,NumStorePurchases
1314,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,2014-01-01,25,MeatProducts,Nao aceito,NumStorePurchases
1315,6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2013-04-01,51,Wines,Nao aceito,NumWebVisitsMonth
1316,4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,2013-10-01,48,Wines,Nao aceito,NumStorePurchases
1317,4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-06-01,41,MeatProducts,Nao aceito,NumWebVisitsMonth
1318,1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-01,41,Wines,Nao aceito,NumWebVisitsMonth
1319,8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014-02-01,30,Wines,Nao aceito,NumWebVisitsMonth
1320,1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,2013-04-01,53,Wines,Nao aceito,NumStorePurchases
1321,10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,2013-06-01,55,Wines,Nao aceito,NumWebPurchases
1322,9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,2014-01-01,46,Wines,Nao aceito,NumStorePurchases
1323,10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2012-09-01,35,GoldProds,Aceito,NumWebVisitsMonth
1324,6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2014-03-01,40,FishProducts,Nao aceito,NumWebVisitsMonth
1325,9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,2013-02-01,51,Wines,Nao aceito,NumStorePurchases
1326,7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014-04-01,32,MeatProducts,Nao aceito,NumWebVisitsMonth
1327,839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013-09-01,38,Wines,Nao aceito,NumWebVisitsMonth
1328,4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,2013-12-01,31,GoldProds,Nao aceito,NumWebVisitsMonth
1329,158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,2013-11-01,68,MeatProducts,Aceito,NumWebPurchases
1330,4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,2014-03-01,35,GoldProds,Nao aceito,NumWebVisitsMonth
1331,5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2012-12-01,43,MeatProducts,Aceito,NumWebVisitsMonth
1332,1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,2013-09-01,51,Wines,Nao aceito,NumWebPurchases
1333,5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,2013-07-01,65,Wines,Nao aceito,NumStorePurchases
1334,2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,2012-08-01,34,MeatProducts,Aceito,NumWebVisitsMonth
1335,11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,2013-09-01,38,Wines,Nao aceito,NumWebPurchases
1336,9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013-05-01,31,MeatProducts,Nao aceito,NumCatalogPurchases
1337,9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014-04-01,31,Wines,Nao aceito,NumWebVisitsMonth
1338,2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013-10-01,61,Wines,Nao aceito,NumWebVisitsMonth
1339,942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,2012-08-01,30,Wines,Aceito,NumWebVisitsMonth
1340,9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,2014-05-01,52,Wines,Nao aceito,NumStorePurchases
1341,5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,2012-11-01,35,Wines,Nao aceito,NumStorePurchases
1342,873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,2012-10-01,63,Wines,Aceito,NumDealsPurchases
1343,2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013-02-01,23,Wines,Nao aceito,NumWebVisitsMonth
1344,5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2013-03-01,31,SweetProducts,Nao aceito,NumWebVisitsMonth
1345,979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-02-01,38,GoldProds,Nao aceito,NumWebVisitsMonth
1346,10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013-02-01,54,Fruits,Nao aceito,NumWebVisitsMonth
1347,4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013-06-01,30,Wines,Nao aceito,NumStorePurchases
1348,7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,2013-08-01,37,Wines,Nao aceito,NumWebPurchases
1349,1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013-05-01,51,Wines,Aceito,NumStorePurchases
1350,10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,2013-03-01,57,Wines,Nao aceito,NumStorePurchases
1351,5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,2013-10-01,20,MeatProducts,Aceito,NumWebPurchases
1352,8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,2012-11-01,25,GoldProds,Nao aceito,NumWebVisitsMonth
1353,5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,2014-01-01,49,Wines,Nao aceito,NumStorePurchases
1354,2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012-11-01,30,Wines,Aceito,NumStorePurchases
1355,3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,2013-03-01,51,Wines,Nao aceito,NumStorePurchases
1356,7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,2013-04-01,35,GoldProds,Nao aceito,NumWebVisitsMonth
1357,7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,2014-04-01,68,MeatProducts,Nao aceito,NumStorePurchases
1358,1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,2013-12-01,50,MeatProducts,Nao aceito,NumCatalogPurchases
1359,7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013-10-01,42,Wines,Nao aceito,NumWebVisitsMonth
1360,1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2012-09-01,44,Wines,Nao aceito,NumWebPurchases
1361,1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,2013-11-01,21,GoldProds,Nao aceito,NumWebVisitsMonth
1362,9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2013-05-01,39,MeatProducts,Nao aceito,NumDealsPurchases
1363,6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,2012-07-01,62,Wines,Nao aceito,NumStorePurchases
1364,10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,2013-07-01,36,Wines,Nao aceito,NumWebVisitsMonth
1365,2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,2012-09-01,54,Wines,Aceito,NumWebPurchases
1366,2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,2013-11-01,37,Wines,Nao aceito,NumWebPurchases
1367,3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-11-01,40,MeatProducts,Nao aceito,NumWebVisitsMonth
1368,4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013-12-01,45,Wines,Nao aceito,NumWebVisitsMonth
1369,10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,2014-05-01,56,Wines,Nao aceito,NumStorePurchases
1370,5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,2014-04-01,39,Wines,Nao aceito,NumStorePurchases
1371,9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013-12-01,53,Wines,Nao aceito,NumWebVisitsMonth
1372,10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-01,48,Wines,Nao aceito,NumWebVisitsMonth
1373,5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,2012-10-01,52,Wines,Nao aceito,NumStorePurchases
